order_id,cust_id,store_id,order_date,order_status,gross_total,discount_amount,net_total,payment_mode_id
126342,28194,69,2026-02-01,Delivered,25114.49,99.5,25014.99,7
126343,41415,64,2024-10-31,Delivered,79961.82,0.0,79961.82,8
126344,13415,159,2025-05-14,Returned,17226.74,0.0,17226.74,3
126345,29171,131,2025-05-31,Delivered,35887.43,4833.13,31054.3,2
126346,20844,163,2025-11-22,Processing,1863.58,372.72,1490.86,4
126347,48989,181,2025-12-08,Processing,10878.32,0.0,10878.32,3
126348,39154,110,2025-08-19,Delivered,52688.58,0.0,52688.58,3
126349,27051,161,2025-05-08,Delivered,380910.38,20868.85,360041.53,1
126350,44447,16,2024-01-16,Delivered,143509.23,0.0,143509.23,2
126351,31166,44,2025-06-04,Delivered,20223.09,1657.15,18565.94,4
126352,5121,178,2025-11-04,Failed,4959.16,743.87,4215.29,7
126353,13172,88,2025-05-08,Delivered,512173.38,9652.14,502521.24,4
126354,4222,53,2024-11-22,Processing,76234.79,0.0,76234.79,2
126355,24874,115,2025-03-01,Delivered,13957.78,0.0,13957.78,1
126356,26449,29,2025-12-07,Shipped,2474.72,0.0,2474.72,1
126357,38701,90,2024-09-22,Shipped,140619.62,5152.57,135467.05,8
126358,18123,133,2025-10-12,Delivered,95359.65,0.0,95359.65,4
126359,34612,32,2025-03-09,Delivered,264994.08,39552.26,225441.82,3
126360,6205,86,2024-09-17,Out for Delivery,37596.99,0.0,37596.99,1
126361,34013,133,2024-08-15,Failed,43139.68,0.0,43139.68,5
126362,5557,139,2026-01-14,Delivered,106882.26,7496.79,99385.47,5
126363,38851,84,2024-07-14,Failed,10978.92,0.0,10978.92,6
126364,27351,122,2025-12-05,Delivered,2546.46,0.0,2546.46,9
126365,38375,189,2024-06-05,Delivered,49901.96,299.0,49602.96,8
126366,12652,4,2026-01-14,Cancelled,45688.82,5668.25,40020.57,1
126367,28800,37,2025-12-07,Delivered,29104.24,2785.59,26318.65,5
126368,41690,153,2024-04-22,Shipped,241823.19,9125.8,232697.39,3
126369,19653,18,2024-03-05,Delivered,52032.0,0.0,52032.0,9
126370,2928,99,2024-01-29,Delivered,11713.2,757.16,10956.04,1
126371,30391,38,2025-10-10,Shipped,53919.17,988.23,52930.94,3
126372,14058,18,2025-01-25,Delivered,177651.87,44485.85,133166.02,3
126373,37657,139,2024-01-11,Out for Delivery,239302.34,0.0,239302.34,2
126374,43479,45,2025-09-27,Out for Delivery,27299.52,400.5,26899.02,4
126375,25780,61,2024-04-19,Cancelled,88.92,0.0,88.92,1
126376,18684,22,2024-03-13,Cancelled,135379.88,18126.62,117253.26,5
126377,25148,179,2025-03-17,Delivered,98867.54,0.0,98867.54,5
126378,34315,48,2025-03-23,Failed,2725.98,0.0,2725.98,1
126379,29926,5,2024-08-16,Processing,19528.14,0.0,19528.14,4
126380,14998,120,2024-12-09,Delivered,26092.44,0.0,26092.44,7
126381,43169,162,2025-12-27,Processing,32752.95,0.0,32752.95,1
126382,48547,162,2024-01-07,Out for Delivery,107797.76,16287.28,91510.48,5
126383,24864,43,2025-01-09,Shipped,18587.66,0.0,18587.66,5
126384,4640,2,2024-03-19,Delivered,69990.38,4021.85,65968.53,6
126385,32186,130,2026-01-11,Cancelled,90964.49,3495.41,87469.08,1
126386,1228,17,2025-12-18,Delivered,33499.69,0.0,33499.69,4
126387,38031,155,2025-03-29,Out for Delivery,21437.69,0.0,21437.69,6
126388,14935,66,2024-08-08,Shipped,512.7,0.0,512.7,2
126389,11970,1,2024-12-08,Out for Delivery,101277.28,0.0,101277.28,8
126390,3238,189,2025-03-01,Shipped,129398.76,1953.42,127445.34,2
126391,19368,119,2025-09-24,Delivered,338548.33,3000.44,335547.89,7
126392,19485,199,2025-08-23,Processing,102058.72,0.0,102058.72,9
126393,23692,20,2024-10-24,Cancelled,14817.34,0.0,14817.34,8
126394,34659,184,2026-01-12,Delivered,110226.51,16533.98,93692.53,2
126395,10706,125,2025-10-06,Failed,25869.58,574.14,25295.44,7
126396,48857,63,2024-05-16,Delivered,1202.7,0.0,1202.7,8
126397,9901,58,2026-01-29,Delivered,2179.6,0.0,2179.6,2
126398,15730,42,2024-08-07,Shipped,9392.37,0.0,9392.37,9
126399,47041,150,2025-05-19,Shipped,30295.04,4715.2,25579.84,2
126400,651,72,2025-12-28,Delivered,21653.33,0.0,21653.33,7
126401,41078,69,2025-10-18,Delivered,229515.04,3728.77,225786.27,9
126402,19427,35,2026-01-06,Delivered,162565.71,0.0,162565.71,6
126403,42536,110,2025-12-25,Processing,1428.11,0.0,1428.11,8
126404,38056,181,2024-01-12,Cancelled,4941.15,0.0,4941.15,4
126405,41187,179,2025-10-11,Processing,66604.28,0.0,66604.28,6
126406,7669,149,2024-07-09,Delivered,51203.93,0.0,51203.93,1
126407,18971,65,2025-12-24,Failed,3115.9,0.0,3115.9,7
126408,17554,124,2024-09-10,Failed,36109.92,0.0,36109.92,9
126409,2444,135,2026-02-26,Shipped,137440.76,2512.36,134928.4,1
126410,10319,2,2025-04-16,Delivered,16782.03,162.25,16619.78,9
126411,13171,197,2025-04-04,Delivered,414283.49,100037.69,314245.8,2
126412,35294,91,2024-07-19,Delivered,59989.71,2486.62,57503.09,1
126413,23474,163,2024-08-30,Cancelled,106847.86,0.0,106847.86,8
126414,25023,143,2025-09-08,Shipped,98497.9,0.0,98497.9,8
126415,35982,149,2024-12-03,Processing,1951.13,97.56,1853.57,2
126416,28361,19,2024-01-14,Delivered,118456.24,0.0,118456.24,1
126417,29992,30,2025-08-04,Shipped,24110.85,0.0,24110.85,5
126418,6316,184,2024-12-08,Shipped,261664.71,18455.87,243208.84,8
126419,49044,181,2026-02-25,Cancelled,100964.41,5048.22,95916.19,4
126420,28022,164,2024-01-18,Delivered,19768.11,518.4,19249.71,7
126421,18444,166,2025-01-04,Delivered,91125.27,0.0,91125.27,6
126422,41305,161,2024-02-13,Delivered,67980.66,0.0,67980.66,1
126423,13159,102,2025-06-28,Delivered,4001.2,600.18,3401.02,5
126424,37141,76,2025-02-11,Out for Delivery,57271.54,0.0,57271.54,1
126425,42050,94,2025-04-21,Delivered,90464.48,0.0,90464.48,5
126426,1120,83,2024-11-13,Delivered,31317.06,0.0,31317.06,5
126427,30402,79,2025-07-31,Delivered,71457.18,0.0,71457.18,1
126428,8527,111,2026-02-15,Delivered,34662.11,0.0,34662.11,3
126429,18955,17,2024-01-11,Out for Delivery,175664.49,21023.31,154641.18,3
126430,26619,171,2024-04-06,Delivered,23896.35,3398.09,20498.26,4
126431,32544,170,2024-01-06,Delivered,25943.96,0.0,25943.96,8
126432,12601,147,2024-09-15,Delivered,86133.77,2832.57,83301.2,7
126433,25410,141,2024-04-08,Processing,269682.17,0.0,269682.17,5
126434,29037,91,2025-02-01,Out for Delivery,11660.79,0.0,11660.79,2
126435,16401,151,2025-04-13,Returned,31347.19,0.0,31347.19,1
126436,11055,183,2025-02-03,Delivered,35736.92,2030.44,33706.48,5
126437,6673,120,2025-09-27,Delivered,44522.95,0.0,44522.95,1
126438,47961,126,2025-11-10,Delivered,19537.07,866.58,18670.49,5
126439,11697,77,2024-04-04,Out for Delivery,273652.14,0.0,273652.14,6
126440,7285,141,2025-11-17,Out for Delivery,111847.37,0.0,111847.37,5
126441,31537,1,2025-07-24,Delivered,23888.13,203.24,23684.89,5
126442,39702,148,2025-07-24,Delivered,248023.34,0.0,248023.34,9
126443,44490,133,2025-03-19,Processing,939.99,188.0,751.99,9
126444,24293,167,2025-12-06,Shipped,17482.89,2741.7,14741.19,5
126445,45165,126,2024-05-07,Delivered,27246.33,4429.98,22816.35,9
126446,17258,108,2024-02-07,Delivered,65316.56,18091.92,47224.64,4
126447,41289,86,2025-06-15,Delivered,33028.03,0.0,33028.03,4
126448,5957,141,2025-06-23,Delivered,10848.27,1627.24,9221.03,7
126449,14129,21,2024-01-22,Delivered,141898.9,529.26,141369.64,4
126450,34489,21,2024-03-21,Delivered,4952.38,0.0,4952.38,1
126451,25990,140,2026-02-19,Shipped,19541.64,1954.16,17587.48,4
126452,38583,52,2025-01-30,Delivered,316886.48,0.0,316886.48,1
126453,8093,121,2025-08-21,Delivered,121537.45,0.0,121537.45,9
126454,5081,145,2024-01-28,Delivered,29138.56,0.0,29138.56,2
126455,16716,180,2025-04-05,Delivered,199809.04,45630.28,154178.76,3
126456,29676,6,2025-05-19,Cancelled,24184.94,205.99,23978.95,9
126457,5093,32,2025-07-01,Returned,247082.33,0.0,247082.33,1
126458,6006,191,2025-07-07,Out for Delivery,1330.54,0.0,1330.54,1
126459,34130,121,2025-02-03,Processing,23709.11,0.0,23709.11,6
126460,3617,17,2024-08-04,Out for Delivery,8052.01,1091.84,6960.17,6
126461,13360,81,2024-06-15,Delivered,84860.75,17341.77,67518.98,5
126462,37658,136,2024-05-08,Shipped,53274.69,2271.04,51003.65,8
126463,7198,22,2025-03-31,Delivered,32850.91,4919.62,27931.29,2
126464,14365,182,2024-02-04,Delivered,1524.11,0.0,1524.11,1
126465,8948,103,2024-02-06,Failed,71867.77,8984.63,62883.14,1
126466,23477,52,2025-08-28,Shipped,153401.59,0.0,153401.59,1
126467,31188,22,2024-09-09,Delivered,28204.97,418.64,27786.33,4
126468,45499,43,2025-05-25,Cancelled,212991.17,0.0,212991.17,2
126469,9060,147,2024-12-28,Delivered,157647.25,104.87,157542.38,2
126470,40888,55,2025-10-01,Delivered,8816.06,720.78,8095.28,9
126471,24383,185,2025-03-30,Processing,173621.78,5688.63,167933.15,5
126472,13544,144,2025-02-04,Delivered,306158.24,0.0,306158.24,1
126473,10117,67,2025-12-25,Delivered,2449.2,0.0,2449.2,1
126474,41955,182,2024-03-15,Returned,14011.42,4203.43,9807.99,7
126475,3932,170,2024-12-30,Delivered,179851.02,0.0,179851.02,3
126476,44755,9,2024-01-29,Failed,9195.39,0.0,9195.39,1
126477,35892,73,2025-04-06,Returned,34859.17,0.0,34859.17,2
126478,4038,168,2025-11-07,Delivered,45603.27,0.0,45603.27,3
126479,1108,197,2024-06-01,Out for Delivery,125679.98,23496.07,102183.91,7
126480,13642,38,2024-12-10,Delivered,4177.85,0.0,4177.85,6
126481,345,41,2025-08-25,Processing,21068.94,0.0,21068.94,7
126482,37542,6,2026-01-30,Delivered,293279.0,42582.76,250696.24,1
126483,3870,26,2024-12-17,Delivered,11269.1,326.53,10942.57,3
126484,10008,30,2025-11-08,Cancelled,262096.73,0.0,262096.73,1
126485,42412,88,2025-11-08,Delivered,39502.96,0.0,39502.96,8
126486,23974,156,2025-08-12,Delivered,24874.85,722.25,24152.6,1
126487,10253,198,2025-05-09,Delivered,288814.41,0.0,288814.41,2
126488,27315,5,2025-05-29,Delivered,125979.48,389.35,125590.13,4
126489,12430,183,2024-05-15,Delivered,196256.67,0.0,196256.67,8
126490,28687,140,2026-01-30,Delivered,25527.07,4092.94,21434.13,8
126491,23454,42,2025-03-29,Delivered,36869.03,1036.31,35832.72,2
126492,9787,99,2026-01-24,Processing,17678.81,0.0,17678.81,7
126493,46137,123,2024-10-15,Delivered,20700.72,4140.14,16560.58,3
126494,11374,70,2024-08-02,Returned,86812.12,1898.5,84913.62,2
126495,49301,189,2025-09-27,Delivered,8048.43,0.0,8048.43,1
126496,29349,166,2025-12-06,Failed,16059.67,0.0,16059.67,9
126497,18872,24,2025-08-06,Returned,1453.54,0.0,1453.54,1
126498,22943,71,2025-05-14,Cancelled,28916.21,762.16,28154.05,8
126499,32190,99,2025-12-22,Failed,99303.36,3188.72,96114.64,3
126500,39464,197,2024-09-01,Returned,8513.38,0.0,8513.38,6
126501,36237,109,2025-05-13,Failed,71345.45,0.0,71345.45,7
126502,23716,138,2025-10-18,Delivered,80681.52,0.0,80681.52,3
126503,4623,136,2024-05-21,Delivered,34246.46,395.32,33851.14,9
126504,39319,95,2024-12-09,Returned,14945.94,0.0,14945.94,3
126505,25829,192,2025-03-30,Processing,133228.93,0.0,133228.93,6
126506,23981,191,2024-03-12,Delivered,14229.16,0.0,14229.16,2
126507,15285,113,2026-02-22,Processing,116584.36,0.0,116584.36,3
126508,5391,137,2025-07-07,Delivered,265791.91,0.0,265791.91,5
126509,42046,55,2024-10-15,Delivered,550.9,0.0,550.9,8
126510,38370,185,2025-07-24,Out for Delivery,71750.14,0.0,71750.14,2
126511,15817,153,2026-02-13,Cancelled,57337.92,0.0,57337.92,6
126512,7208,32,2025-08-17,Delivered,27345.74,0.0,27345.74,6
126513,49686,156,2025-02-10,Failed,53205.39,1864.96,51340.43,5
126514,39571,66,2024-03-06,Delivered,5976.62,0.0,5976.62,7
126515,19759,114,2026-01-01,Delivered,32269.39,3443.53,28825.86,7
126516,32087,133,2025-05-02,Cancelled,283185.12,0.0,283185.12,8
126517,32913,165,2024-10-16,Out for Delivery,4682.1,0.0,4682.1,9
126518,311,150,2025-11-06,Delivered,33764.06,0.0,33764.06,5
126519,1548,129,2025-01-30,Returned,9590.75,1196.94,8393.81,1
126520,35035,28,2025-01-23,Shipped,24739.6,0.0,24739.6,1
126521,16769,84,2025-08-07,Delivered,283268.07,0.0,283268.07,5
126522,48703,110,2024-09-24,Delivered,18503.7,0.0,18503.7,3
126523,28982,141,2025-06-18,Delivered,12239.44,3059.86,9179.58,2
126524,45060,127,2025-12-08,Delivered,4750.56,1187.64,3562.92,1
126525,12222,96,2025-02-17,Returned,90633.98,0.0,90633.98,8
126526,18842,141,2025-05-31,Delivered,20402.8,0.0,20402.8,5
126527,28523,67,2025-10-20,Processing,64160.53,3023.2,61137.33,8
126528,47240,80,2024-10-22,Delivered,240552.22,1918.06,238634.16,5
126529,32760,8,2024-12-08,Delivered,21701.31,0.0,21701.31,7
126530,34094,16,2025-07-16,Delivered,35258.53,4238.18,31020.35,6
126531,49874,96,2024-01-03,Shipped,50111.46,0.0,50111.46,3
126532,7691,58,2025-01-27,Processing,40269.03,0.0,40269.03,1
126533,5715,170,2025-05-25,Shipped,151174.06,7164.54,144009.52,1
126534,35799,92,2024-09-19,Delivered,63094.83,1967.95,61126.88,9
126535,26187,148,2025-05-20,Delivered,13804.02,0.0,13804.02,2
126536,23702,92,2024-06-22,Failed,53480.82,0.0,53480.82,1
126537,7980,132,2025-02-27,Delivered,16426.68,1017.36,15409.32,7
126538,22308,4,2025-08-24,Cancelled,194988.95,2760.08,192228.87,1
126539,29113,107,2025-03-07,Delivered,10869.53,0.0,10869.53,8
126540,10603,85,2024-08-13,Delivered,18576.81,0.0,18576.81,1
126541,33639,183,2024-03-09,Delivered,85528.25,0.0,85528.25,4
126542,13635,31,2025-04-19,Processing,35110.33,0.0,35110.33,6
126543,32157,101,2025-11-14,Returned,175759.13,0.0,175759.13,9
126544,47556,9,2025-07-09,Shipped,114116.49,0.0,114116.49,6
126545,23732,147,2026-01-30,Delivered,41955.59,3476.83,38478.76,5
126546,4705,80,2025-01-23,Delivered,43209.53,0.0,43209.53,1
126547,48499,79,2024-11-25,Delivered,29465.82,158.35,29307.47,6
126548,48981,20,2024-12-09,Delivered,42228.14,0.0,42228.14,2
126549,12622,111,2025-12-06,Out for Delivery,25136.18,0.0,25136.18,2
126550,36702,137,2025-04-30,Delivered,27508.96,0.0,27508.96,1
126551,8039,197,2024-10-30,Failed,21866.53,435.57,21430.96,2
126552,18502,18,2024-10-20,Delivered,119170.5,0.0,119170.5,9
126553,43428,16,2024-12-05,Delivered,79604.77,207.97,79396.8,6
126554,34774,40,2025-10-16,Delivered,116201.19,1244.59,114956.6,4
126555,11187,154,2024-02-10,Delivered,26544.69,4969.75,21574.94,4
126556,32095,147,2025-09-20,Delivered,425715.31,43799.17,381916.14,3
126557,12131,28,2025-01-28,Out for Delivery,35548.98,842.9,34706.08,8
126558,11149,191,2024-10-10,Delivered,238107.9,0.0,238107.9,5
126559,14619,70,2025-02-07,Delivered,330.52,0.0,330.52,4
126560,37087,34,2024-02-04,Out for Delivery,47044.62,8156.24,38888.38,1
126561,24646,9,2024-08-03,Out for Delivery,161558.76,0.0,161558.76,4
126562,45742,58,2025-01-23,Processing,76501.45,0.0,76501.45,1
126563,21343,95,2025-10-30,Failed,43594.0,211.79,43382.21,9
126564,42297,129,2025-12-14,Shipped,36718.23,0.0,36718.23,4
126565,15526,200,2024-07-30,Shipped,81196.48,2295.68,78900.8,9
126566,42545,86,2025-09-11,Delivered,13365.04,0.0,13365.04,4
126567,12816,118,2025-03-29,Delivered,122070.6,24196.64,97873.96,5
126568,43915,18,2024-01-29,Out for Delivery,283231.55,0.0,283231.55,1
126569,41752,133,2025-06-22,Returned,133144.45,16447.11,116697.34,8
126570,46203,97,2024-12-01,Returned,19983.66,0.0,19983.66,1
126571,42200,168,2025-11-20,Shipped,344053.26,252.09,343801.17,3
126572,17838,106,2025-06-24,Out for Delivery,141902.02,0.0,141902.02,1
126573,14288,112,2025-11-15,Out for Delivery,27880.96,0.0,27880.96,9
126574,30314,163,2025-06-17,Delivered,96200.29,0.0,96200.29,8
126575,22854,33,2024-02-18,Delivered,341245.39,69642.98,271602.41,8
126576,36144,76,2025-01-04,Delivered,140138.19,28529.12,111609.07,9
126577,7820,36,2026-02-25,Delivered,22878.22,0.0,22878.22,5
126578,6382,15,2025-02-17,Failed,243558.24,12291.87,231266.37,2
126579,6251,200,2025-02-16,Out for Delivery,155143.05,3121.95,152021.1,3
126580,804,77,2026-02-17,Shipped,333607.6,0.0,333607.6,9
126581,22143,2,2025-03-25,Delivered,49609.78,970.58,48639.2,7
126582,20131,83,2026-01-09,Cancelled,74163.56,2992.34,71171.22,7
126583,24350,52,2025-03-20,Delivered,12393.64,0.0,12393.64,7
126584,616,41,2025-05-21,Delivered,28698.26,0.0,28698.26,3
126585,24514,184,2025-05-01,Delivered,12969.38,0.0,12969.38,2
126586,48037,141,2024-11-14,Processing,37760.1,548.72,37211.38,8
126587,5326,183,2026-02-07,Cancelled,28758.21,3123.48,25634.73,4
126588,29433,156,2025-04-10,Out for Delivery,272485.19,0.0,272485.19,9
126589,19725,17,2024-05-10,Processing,18943.12,0.0,18943.12,5
126590,2650,146,2025-07-15,Delivered,206184.99,30927.75,175257.24,3
126591,29198,172,2026-01-09,Delivered,26495.78,0.0,26495.78,6
126592,9742,83,2025-12-30,Returned,10112.69,0.0,10112.69,6
126593,26792,12,2024-04-26,Delivered,38774.15,0.0,38774.15,2
126594,26389,16,2024-03-24,Delivered,15135.76,0.0,15135.76,8
126595,22250,69,2025-04-13,Out for Delivery,44238.9,0.0,44238.9,8
126596,4696,70,2025-03-13,Delivered,135759.21,0.0,135759.21,6
126597,9938,144,2024-02-02,Returned,142981.22,0.0,142981.22,4
126598,3367,100,2025-12-15,Processing,276687.76,3478.67,273209.09,5
126599,28237,194,2025-11-14,Delivered,81630.23,12206.96,69423.27,5
126600,45750,104,2024-09-15,Processing,13285.19,0.0,13285.19,4
126601,17029,174,2025-09-14,Failed,1591.21,0.0,1591.21,4
126602,15844,92,2024-05-12,Shipped,215185.71,0.0,215185.71,2
126603,2479,181,2024-06-13,Delivered,7496.21,0.0,7496.21,1
126604,44444,11,2024-08-30,Shipped,11856.33,1130.26,10726.07,3
126605,13872,17,2025-06-28,Out for Delivery,15375.57,0.0,15375.57,3
126606,8079,3,2025-03-28,Delivered,44098.01,0.0,44098.01,3
126607,16218,142,2025-12-30,Processing,44760.8,5277.18,39483.62,9
126608,21026,76,2024-04-29,Delivered,192045.46,1441.56,190603.9,8
126609,16536,70,2024-07-13,Shipped,16213.88,1119.92,15093.96,1
126610,2993,46,2025-05-14,Failed,206787.2,0.0,206787.2,4
126611,14618,177,2024-01-07,Delivered,666364.79,107487.37,558877.42,3
126612,9719,99,2025-05-11,Delivered,287072.12,0.0,287072.12,9
126613,10294,38,2024-03-03,Delivered,211183.91,0.0,211183.91,1
126614,42267,191,2025-04-03,Delivered,33343.9,0.0,33343.9,7
126615,33082,77,2025-01-15,Delivered,62371.86,5157.41,57214.45,1
126616,22062,34,2025-12-31,Delivered,72173.44,0.0,72173.44,8
126617,24565,16,2024-04-13,Processing,352993.15,67851.17,285141.98,1
126618,23806,38,2024-06-19,Delivered,52571.72,0.0,52571.72,5
126619,47339,25,2025-03-17,Delivered,86089.2,0.0,86089.2,4
126620,14161,150,2024-02-20,Processing,7810.94,0.0,7810.94,1
126621,22434,99,2025-06-19,Delivered,194261.9,352.43,193909.47,4
126622,23443,131,2024-10-18,Delivered,2362.26,0.0,2362.26,7
126623,31336,86,2024-04-11,Delivered,22768.48,969.42,21799.06,6
126624,29251,75,2024-07-30,Shipped,13298.92,0.0,13298.92,6
126625,7358,116,2025-09-16,Out for Delivery,13357.63,0.0,13357.63,5
126626,17243,119,2024-01-23,Delivered,5714.66,0.0,5714.66,4
126627,27930,185,2024-01-03,Delivered,39647.87,3118.1,36529.77,6
126628,11056,119,2024-07-18,Delivered,38708.64,84.08,38624.56,6
126629,3743,137,2025-05-03,Returned,39792.55,0.0,39792.55,8
126630,16854,78,2025-02-09,Failed,44932.71,0.0,44932.71,8
126631,19323,121,2025-09-28,Delivered,9400.99,2048.66,7352.33,8
126632,23527,159,2025-02-23,Processing,1534.02,0.0,1534.02,3
126633,13186,9,2026-01-22,Shipped,43304.43,6908.99,36395.44,5
126634,28891,65,2025-10-11,Shipped,17708.58,1672.93,16035.65,4
126635,19888,178,2025-09-03,Shipped,137629.68,0.0,137629.68,4
126636,26934,47,2024-06-08,Returned,54667.64,0.0,54667.64,1
126637,22760,26,2025-10-13,Processing,55356.03,8303.4,47052.63,6
126638,17219,21,2025-05-21,Failed,10256.64,0.0,10256.64,9
126639,30269,33,2024-04-02,Delivered,44884.48,0.0,44884.48,3
126640,23622,30,2025-07-16,Delivered,399082.73,44.19,399038.54,9
126641,18444,92,2025-09-18,Shipped,2102.26,0.0,2102.26,2
126642,26498,190,2025-10-15,Processing,133229.04,0.0,133229.04,6
126643,3952,132,2024-04-30,Returned,55182.13,0.0,55182.13,9
126644,29392,72,2025-04-30,Processing,109356.03,6042.62,103313.41,9
126645,49232,19,2024-01-10,Cancelled,60389.28,0.0,60389.28,2
126646,895,166,2024-04-29,Delivered,275567.34,0.0,275567.34,1
126647,10559,49,2024-11-13,Delivered,151131.64,8514.93,142616.71,9
126648,13108,86,2024-02-27,Cancelled,44475.25,0.0,44475.25,1
126649,4264,18,2024-01-22,Out for Delivery,126828.36,35734.02,91094.34,6
126650,39743,68,2024-05-23,Delivered,9232.21,1869.27,7362.94,3
126651,43570,55,2024-06-05,Delivered,45847.97,0.0,45847.97,5
126652,6759,189,2025-11-01,Delivered,10997.23,0.0,10997.23,7
126653,45956,159,2025-07-23,Cancelled,364127.32,0.0,364127.32,4
126654,17491,47,2025-05-16,Delivered,51134.42,0.0,51134.42,1
126655,11040,157,2025-11-05,Failed,120716.55,490.24,120226.31,8
126656,26423,194,2024-10-25,Delivered,67794.06,17057.53,50736.53,1
126657,3129,119,2025-09-23,Delivered,14205.82,0.0,14205.82,9
126658,8495,137,2025-09-24,Failed,159043.15,40906.36,118136.79,9
126659,26815,21,2024-04-27,Delivered,16922.16,5076.65,11845.51,8
126660,3971,178,2024-11-01,Delivered,4868.55,0.0,4868.55,8
126661,47542,82,2025-03-11,Failed,5837.15,244.77,5592.38,4
126662,24531,35,2026-01-23,Delivered,534.39,0.0,534.39,7
126663,10650,100,2025-07-08,Delivered,69222.3,0.0,69222.3,3
126664,26443,102,2024-10-01,Delivered,3722.44,0.0,3722.44,9
126665,9807,40,2024-10-06,Failed,110644.71,0.0,110644.71,7
126666,11685,97,2024-12-14,Shipped,15663.16,102.81,15560.35,2
126667,17013,124,2025-05-03,Delivered,16034.95,286.27,15748.68,1
126668,16439,46,2025-09-02,Delivered,14854.34,1300.79,13553.55,4
126669,46452,106,2025-02-22,Delivered,43115.58,0.0,43115.58,3
126670,37662,167,2025-09-06,Out for Delivery,3616.04,361.6,3254.44,8
126671,20518,60,2024-10-11,Processing,11306.03,0.0,11306.03,1
126672,1858,26,2025-04-02,Delivered,292815.02,0.0,292815.02,1
126673,15295,159,2024-02-19,Delivered,21033.68,0.0,21033.68,9
126674,43126,104,2024-04-06,Delivered,256069.73,7678.8,248390.93,3
126675,11259,65,2025-01-18,Returned,110605.05,0.0,110605.05,8
126676,30624,103,2025-01-21,Out for Delivery,74775.27,2183.19,72592.08,3
126677,22142,147,2024-11-19,Shipped,181678.19,44774.91,136903.28,4
126678,16699,48,2024-04-16,Delivered,23046.25,138.95,22907.3,5
126679,30209,199,2024-12-21,Failed,33915.07,163.3,33751.77,2
126680,46480,33,2025-09-16,Delivered,116195.64,312.4,115883.24,1
126681,42965,165,2024-07-17,Delivered,32615.29,0.0,32615.29,6
126682,40875,66,2024-10-03,Delivered,274911.28,0.0,274911.28,5
126683,8592,72,2025-11-03,Delivered,12681.02,462.76,12218.26,1
126684,45005,160,2026-01-01,Cancelled,80586.9,0.0,80586.9,6
126685,42429,103,2024-06-16,Delivered,139751.92,143.89,139608.03,1
126686,8370,164,2024-08-23,Processing,390.54,0.0,390.54,7
126687,20273,56,2024-06-21,Delivered,316432.44,14679.27,301753.17,7
126688,10046,110,2024-05-31,Delivered,40828.26,0.0,40828.26,2
126689,4303,111,2024-01-08,Delivered,92982.44,1599.01,91383.43,2
126690,31832,71,2025-07-20,Returned,315961.86,0.0,315961.86,9
126691,16498,44,2024-03-31,Delivered,378862.5,0.0,378862.5,5
126692,2949,48,2024-08-23,Delivered,41122.71,1511.26,39611.45,6
126693,39932,86,2025-08-24,Delivered,8324.48,0.0,8324.48,1
126694,13676,131,2024-11-02,Delivered,17067.0,4877.28,12189.72,2
126695,17987,118,2025-10-12,Delivered,7970.91,0.0,7970.91,4
126696,23764,172,2024-06-04,Delivered,28956.31,3394.25,25562.06,4
126697,10278,196,2025-04-17,Delivered,242101.4,984.38,241117.02,6
126698,41296,126,2025-01-07,Out for Delivery,64453.0,2760.5,61692.5,6
126699,16608,111,2025-08-27,Out for Delivery,15999.14,259.84,15739.3,3
126700,32315,63,2025-05-06,Delivered,120932.93,0.0,120932.93,8
126701,45539,60,2024-04-18,Delivered,5816.25,1026.42,4789.83,9
126702,32808,31,2025-09-04,Out for Delivery,14374.23,0.0,14374.23,6
126703,41494,192,2024-07-21,Processing,470.48,0.0,470.48,7
126704,32153,63,2025-10-02,Out for Delivery,18747.73,937.39,17810.34,4
126705,46677,12,2025-10-08,Processing,51125.12,1381.54,49743.58,2
126706,41169,20,2024-11-03,Delivered,58782.24,2520.04,56262.2,2
126707,33434,165,2024-10-14,Delivered,53620.98,0.0,53620.98,2
126708,24749,9,2024-11-21,Delivered,1199.6,0.0,1199.6,9
126709,39019,124,2025-08-04,Delivered,12048.93,0.0,12048.93,6
126710,16649,194,2024-07-10,Delivered,120855.36,12886.76,107968.6,1
126711,47503,170,2026-01-11,Delivered,29645.32,0.0,29645.32,7
126712,755,71,2025-09-09,Returned,74676.55,13049.7,61626.85,2
126713,8312,123,2025-10-07,Delivered,162.24,0.0,162.24,8
126714,32529,112,2025-06-22,Delivered,19047.54,0.0,19047.54,2
126715,45315,48,2025-02-05,Delivered,80448.87,4798.7,75650.17,8
126716,37370,39,2024-09-21,Delivered,99270.54,6536.36,92734.18,8
126717,11113,65,2024-11-08,Failed,26206.71,0.0,26206.71,1
126718,10235,49,2024-01-29,Delivered,2021.5,0.0,2021.5,9
126719,8608,5,2025-10-26,Shipped,19280.1,603.21,18676.89,8
126720,6025,145,2024-09-02,Delivered,164881.02,2986.7,161894.32,7
126721,40057,27,2025-03-09,Delivered,31065.54,0.0,31065.54,2
126722,44182,20,2024-02-15,Shipped,70455.08,0.0,70455.08,3
126723,32040,151,2025-06-22,Delivered,18154.71,5446.41,12708.3,2
126724,942,192,2024-04-24,Delivered,14736.27,0.0,14736.27,8
126725,20133,146,2025-04-08,Processing,148886.64,0.0,148886.64,8
