payment_id,order_id,cust_id,amount,status,refund_reason,refunded_at
141106,148578,19989,405870.21,Completed,,
141107,148579,16228,141631.82,Completed,,
141108,148580,5585,40070.49,Failed,,
141109,148581,16606,34431.32,Completed,,
141110,148582,38000,46639.52,Completed,,
141111,148583,30145,9930.1,Completed,,
141112,148584,36032,6323.28,Completed,,
141113,148585,42998,3158.55,Completed,,
141114,148586,21769,110715.04,Completed,,
141115,148587,19808,2128.76,Completed,,
141116,148588,31791,7706.58,Completed,,
141117,148589,16913,138918.89,Completed,,
141118,148590,38182,43377.05,Completed,,
141119,148592,39745,9619.89,Completed,,
141120,148593,40380,61160.68,Completed,,
141121,148594,28466,2987.33,Completed,,
141122,148595,15317,50513.11,Failed,,
141123,148596,35111,86536.85,Failed,,
141124,148597,33694,1010.75,Completed,,
141125,148598,31986,95603.3,Completed,,
141126,148599,39387,302417.65,Completed,,
141127,148600,39882,117713.3,Completed,,
141128,148601,17916,570248.76,Failed,,
141129,148602,18369,43277.25,Failed,,
141130,148603,10570,71707.26,Completed,,
141131,148604,2473,3575.5,Completed,,
141132,148605,37150,9488.61,Refunded,Wrong Item,2024-11-21 00:00:00
141133,148606,21827,5491.24,Completed,,
141134,148607,45427,479900.25,Completed,,
141135,148608,36477,91454.28,Completed,,
141136,148609,37092,156.47,Completed,,
141137,148610,23820,25123.6,Completed,,
141138,148611,4725,26816.99,Failed,,
141139,148612,8995,122863.86,Failed,,
141140,148613,33500,67120.23,Failed,,
141141,148614,1789,39059.22,Completed,,
141142,148615,4175,101116.08,Completed,,
141143,148616,31348,58508.23,Completed,,
141144,148617,37719,110318.03,Failed,,
141145,148618,32266,15921.85,Completed,,
141146,148619,1029,26093.32,Completed,,
141147,148620,7535,14613.35,Completed,,
141148,148621,38092,391811.83,Completed,,
141149,148622,12300,30512.54,Completed,,
141150,148623,22389,8330.13,Failed,,
141151,148624,11066,354119.58,Completed,,
141152,148625,34155,63850.5,Completed,,
141153,148626,23582,352550.36,Completed,,
141154,148627,24680,62730.39,Completed,,
141155,148628,16071,7868.11,Failed,,
141156,148629,2959,19287.49,Failed,,
141157,148630,23396,93797.63,Completed,,
141158,148631,31568,19409.89,Completed,,
141159,148632,6855,116109.3,Completed,,
141160,148634,49563,24197.52,Completed,,
141161,148635,29740,1857.52,Completed,,
141162,148636,24668,61298.21,Completed,,
141163,148638,3281,166.91,Completed,,
141164,148639,30546,200278.8,Completed,,
141165,148640,18898,68381.44,Completed,,
141166,148641,41796,17426.77,Completed,,
141167,148642,33949,470580.33,Completed,,
141168,148643,30079,5703.69,Completed,,
141169,148644,1563,64128.76,Completed,,
141170,148645,24727,42001.99,Completed,,
141171,148646,6575,34157.5,Completed,,
141172,148647,5225,16852.94,Completed,,
141173,148648,45646,274023.81,Completed,,
141174,148650,27399,51413.87,Completed,,
141175,148651,6186,129278.04,Completed,,
141176,148652,30024,159918.92,Completed,,
141177,148653,26856,426531.39,Completed,,
141178,148654,36190,33209.6,Completed,,
141179,148655,31831,255265.87,Completed,,
141180,148656,31472,31454.31,Completed,,
141181,148657,44934,16949.62,Completed,,
141182,148658,8703,13497.81,Completed,,
141183,148660,7780,32655.96,Completed,,
141184,148661,14875,289914.53,Completed,,
141185,148662,34142,19731.82,Completed,,
141186,148663,5981,38712.6,Completed,,
141187,148664,39658,100088.88,Completed,,
141188,148665,41483,223728.8,Completed,,
141189,148666,34905,185256.36,Completed,,
141190,148667,22474,311342.18,Completed,,
141191,148668,4151,1499.56,Completed,,
141192,148669,29517,46998.65,Completed,,
141193,148670,5131,127596.56,Completed,,
141194,148671,24881,19847.64,Failed,,
141195,148672,21863,88399.97,Completed,,
141196,148673,16373,33466.55,Completed,,
141197,148674,14151,2942.38,Completed,,
141198,148675,12832,1766.06,Completed,,
141199,148676,43184,220285.59,Completed,,
141200,148677,44883,346997.26,Completed,,
141201,148678,18720,21733.62,Completed,,
141202,148679,26490,175418.46,Completed,,
141203,148680,19409,140629.71,Failed,,
141204,148681,37968,152842.52,Completed,,
141205,148682,32837,317961.42,Failed,,
141206,148683,22123,121657.98,Failed,,
141207,148684,23766,105705.19,Failed,,
141208,148685,5397,173822.72,Completed,,
141209,148686,24105,601815.21,Completed,,
141210,148687,48200,93745.33,Completed,,
141211,148688,24791,7571.01,Completed,,
141212,148689,15492,130.62,Completed,,
141213,148690,3134,19519.8,Completed,,
141214,148691,17045,104901.44,Completed,,
141215,148692,49698,965.31,Failed,,
141216,148693,44677,42156.33,Completed,,
141217,148694,23017,105104.81,Failed,,
141218,148695,10329,13384.65,Completed,,
141219,148696,42287,301243.06,Completed,,
141220,148697,5372,4583.22,Completed,,
141221,148698,32708,421918.72,Completed,,
141222,148699,14571,122805.68,Completed,,
141223,148700,29351,14880.37,Failed,,
141224,148701,31167,6837.5,Failed,,
141225,148702,30570,21214.5,Completed,,
141226,148703,25931,426345.08,Completed,,
141227,148704,7824,1578.96,Completed,,
141228,148705,27843,3537.13,Completed,,
141229,148706,26855,274197.97,Completed,,
141230,148708,45276,1689.88,Completed,,
141231,148709,22651,19788.97,Completed,,
141232,148710,9126,18389.86,Completed,,
141233,148711,15534,17029.56,Completed,,
141234,148712,41931,396616.32,Completed,,
141235,148713,1774,64597.99,Completed,,
141236,148715,10171,130730.87,Completed,,
141237,148716,22345,27784.28,Completed,,
141238,148717,1987,241255.05,Completed,,
141239,148718,1282,9553.77,Completed,,
141240,148719,38876,76733.31,Failed,,
141241,148720,29834,17374.13,Completed,,
141242,148721,4600,182688.02,Failed,,
141243,148722,47773,2411.19,Completed,,
141244,148723,41627,145139.56,Completed,,
141245,148724,15980,12579.97,Failed,,
141246,148725,12949,34899.47,Failed,,
141247,148726,45551,116905.38,Completed,,
141248,148727,21872,162281.96,Refunded,Defective,2025-09-10 00:00:00
141249,148728,44922,3955.35,Refunded,Wrong Item,2025-11-01 00:00:00
141250,148729,7844,18803.93,Completed,,
141251,148730,9805,6180.92,Completed,,
141252,148731,4085,1217.44,Completed,,
141253,148732,26648,5040.77,Completed,,
141254,148733,5747,69039.13,Completed,,
141255,148734,48108,89749.97,Completed,,
141256,148735,15771,13576.71,Completed,,
141257,148736,5831,33558.22,Completed,,
141258,148738,35506,25891.41,Failed,,
141259,148739,46977,22060.93,Completed,,
141260,148740,16365,411858.74,Failed,,
141261,148742,13298,32638.21,Completed,,
141262,148743,33237,5930.86,Completed,,
141263,148745,16369,107891.99,Completed,,
141264,148746,19796,3063.81,Completed,,
141265,148747,44801,35189.67,Completed,,
141266,148748,38394,175734.33,Completed,,
141267,148749,18222,154049.46,Failed,,
141268,148750,3008,11590.14,Completed,,
141269,148751,22321,26484.57,Completed,,
141270,148752,49628,46523.06,Completed,,
141271,148753,12663,19339.47,Completed,,
141272,148754,27036,14221.68,Completed,,
141273,148755,39469,270858.44,Completed,,
141274,148756,30624,21605.82,Completed,,
141275,148757,9698,129418.64,Completed,,
141276,148758,4314,41756.47,Completed,,
141277,148759,17258,23679.33,Completed,,
141278,148760,29624,12021.99,Completed,,
141279,148761,39001,3616.35,Completed,,
141280,148762,43748,987.95,Completed,,
141281,148763,11798,37510.38,Completed,,
141282,148764,30827,30869.01,Completed,,
141283,148765,33237,14099.13,Completed,,
141284,148766,2162,20839.84,Completed,,
141285,148767,14697,27033.79,Completed,,
141286,148768,2590,53713.36,Completed,,
141287,148769,7012,780.07,Completed,,
141288,148770,8470,136946.97,Completed,,
141289,148771,15507,63912.18,Completed,,
141290,148772,31608,37944.1,Refunded,Defective,2024-01-19 00:00:00
141291,148773,18534,305415.62,Failed,,
141292,148774,7575,57105.79,Refunded,Wrong Item,2025-09-25 00:00:00
141293,148775,27251,8924.66,Completed,,
141294,148776,19038,38480.08,Completed,,
141295,148777,38263,2808.22,Completed,,
141296,148778,31598,34829.95,Completed,,
141297,148779,32977,93146.0,Completed,,
141298,148780,15350,22001.16,Completed,,
141299,148781,18108,8099.55,Completed,,
141300,148782,41443,16433.65,Completed,,
141301,148783,30946,256164.41,Completed,,
141302,148784,32078,16176.72,Completed,,
141303,148785,3980,43448.59,Completed,,
141304,148786,47298,266808.56,Completed,,
141305,148787,17121,2334.01,Completed,,
141306,148788,32275,140325.28,Completed,,
141307,148789,32571,94230.29,Completed,,
141308,148790,33406,1168.08,Refunded,Wrong Item,2024-03-31 00:00:00
141309,148791,3548,42795.53,Completed,,
141310,148792,39244,303192.72,Completed,,
141311,148793,2912,111297.7,Completed,,
141312,148794,40807,18005.04,Completed,,
141313,148795,44731,37212.15,Completed,,
141314,148796,40898,5620.06,Completed,,
141315,148797,21408,78949.39,Refunded,Changed mind,2025-08-22 00:00:00
141316,148798,9515,143437.33,Completed,,
141317,148799,15384,33807.28,Completed,,
141318,148800,48269,37392.52,Completed,,
141319,148802,4468,443526.73,Completed,,
141320,148803,30311,35253.68,Completed,,
141321,148804,14047,1532.5,Completed,,
141322,148805,2744,32372.83,Completed,,
141323,148806,3898,127763.65,Completed,,
141324,148807,38768,16710.15,Completed,,
141325,148808,2583,21927.62,Completed,,
141326,148809,3252,55456.49,Completed,,
141327,148810,38202,2885.58,Completed,,
141328,148811,42094,10688.66,Completed,,
141329,148812,27815,52595.51,Completed,,
141330,148813,12178,28102.45,Completed,,
141331,148814,10000,26547.55,Completed,,
141332,148815,26113,69216.36,Refunded,Size issue,2024-11-28 00:00:00
141333,148816,11007,49162.75,Completed,,
141334,148817,6417,23078.1,Completed,,
141335,148818,29810,155317.4,Completed,,
141336,148819,31841,17801.88,Completed,,
141337,148820,43331,3729.13,Completed,,
141338,148821,46940,21966.85,Completed,,
141339,148824,38599,167861.04,Completed,,
141340,148825,26425,97051.66,Completed,,
141341,148826,7623,41152.3,Completed,,
141342,148827,32236,545537.32,Completed,,
141343,148828,11808,129386.27,Failed,,
141344,148829,23007,19327.69,Failed,,
141345,148830,15569,77526.4,Completed,,
141346,148831,20302,28103.46,Completed,,
141347,148832,18461,4433.36,Failed,,
141348,148833,8318,48038.46,Completed,,
141349,148834,42793,167735.56,Completed,,
141350,148835,34936,1882.43,Completed,,
141351,148837,6459,27813.68,Failed,,
141352,148838,2891,146880.71,Completed,,
141353,148840,25603,75031.94,Completed,,
141354,148841,30019,63382.85,Completed,,
141355,148842,10792,177879.26,Completed,,
141356,148843,35940,24195.44,Completed,,
141357,148844,32475,347825.08,Completed,,
141358,148845,28829,201757.71,Completed,,
141359,148846,2166,21114.94,Completed,,
141360,148847,11227,67896.8,Completed,,
141361,148849,31204,152716.56,Failed,,
141362,148850,8535,2518.91,Completed,,
141363,148851,15729,32927.53,Completed,,
141364,148852,47494,71368.23,Completed,,
141365,148853,5910,28594.47,Completed,,
141366,148854,30919,18455.49,Completed,,
141367,148855,34257,1340.51,Completed,,
141368,148856,21401,78557.3,Completed,,
141369,148857,49182,153133.29,Completed,,
141370,148858,13731,222815.1,Completed,,
141371,148859,39059,142356.92,Completed,,
141372,148860,34720,126866.19,Completed,,
141373,148861,20354,67068.16,Completed,,
141374,148862,4828,3636.32,Completed,,
141375,148863,7286,18424.4,Completed,,
141376,148864,39378,39099.68,Completed,,
141377,148865,24035,69174.68,Completed,,
141378,148866,30992,23024.25,Completed,,
141379,148867,12632,25996.8,Completed,,
141380,148868,43723,534.14,Completed,,
141381,148869,14640,58526.56,Completed,,
141382,148870,40034,33367.49,Refunded,Changed mind,2024-02-11 00:00:00
141383,148871,25633,7703.97,Completed,,
141384,148872,13030,196875.94,Completed,,
141385,148873,31494,15203.79,Completed,,
141386,148874,24760,359975.1,Failed,,
141387,148875,11973,106444.12,Refunded,Wrong Item,2024-10-11 00:00:00
141388,148876,33821,277013.92,Failed,,
141389,148877,44953,75866.44,Failed,,
141390,148878,44829,52650.64,Completed,,
141391,148879,37419,726847.31,Failed,,
141392,148880,17932,6343.41,Completed,,
141393,148881,22688,14594.9,Refunded,Defective,2025-06-10 00:00:00
141394,148882,17353,45187.38,Refunded,Not liked,2024-10-07 00:00:00
141395,148883,19371,9986.79,Completed,,
141396,148884,14808,5797.04,Failed,,
141397,148885,3076,6430.29,Completed,,
141398,148886,38924,3342.65,Completed,,
141399,148887,23811,31051.55,Completed,,
141400,148888,23608,28572.3,Completed,,
141401,148889,8126,274710.7,Completed,,
141402,148890,42695,10562.91,Completed,,
141403,148891,27769,144111.14,Completed,,
141404,148892,2852,36292.45,Completed,,
141405,148893,43489,76910.96,Completed,,
141406,148894,25184,402285.23,Completed,,
141407,148895,37627,25334.78,Completed,,
141408,148896,20998,356813.32,Completed,,
141409,148897,41377,9827.03,Completed,,
141410,148898,9977,112021.14,Completed,,
141411,148899,2630,44094.33,Completed,,
141412,148900,46279,1583.36,Completed,,
141413,148901,20317,1713.39,Completed,,
141414,148902,14337,146502.44,Completed,,
141415,148903,18255,33472.43,Completed,,
141416,148904,46897,16710.75,Completed,,
141417,148905,19776,32683.35,Failed,,
141418,148906,46932,36397.71,Completed,,
141419,148907,43388,13147.28,Completed,,
141420,148908,18454,103558.0,Completed,,
141421,148909,36180,101170.72,Completed,,
141422,148910,22445,126959.33,Failed,,
141423,148911,49996,49045.86,Completed,,
141424,148912,11603,168046.5,Completed,,
141425,148913,1759,63004.36,Completed,,
141426,148914,14579,719.36,Completed,,
141427,148915,14993,82747.76,Completed,,
141428,148916,18558,3642.14,Completed,,
141429,148917,11882,5432.31,Completed,,
141430,148919,6676,2121.64,Refunded,Defective,2024-01-22 00:00:00
141431,148920,844,44494.97,Completed,,
141432,148922,3325,273507.34,Completed,,
141433,148923,21524,30828.36,Completed,,
141434,148924,27544,137577.71,Completed,,
141435,148925,10130,2345.95,Completed,,
141436,148926,43205,46227.33,Completed,,
141437,148927,6640,32714.42,Completed,,
141438,148928,11023,2635.04,Completed,,
141439,148929,31083,13351.44,Completed,,
141440,148930,11684,6808.29,Completed,,
141441,148931,14275,1432.43,Completed,,
141442,148932,4161,713.11,Completed,,
141443,148933,15586,9826.47,Completed,,
141444,148934,26133,38811.55,Completed,,
141445,148935,31575,33959.35,Completed,,
141446,148936,15047,23399.68,Completed,,
141447,148937,5913,2449.5,Completed,,
141448,148938,44179,27420.93,Completed,,
141449,148939,3201,265442.08,Completed,,
141450,148940,19707,7143.88,Completed,,
141451,148941,30194,2874.81,Completed,,
141452,148942,23164,235097.85,Completed,,
141453,148943,17374,330738.86,Completed,,
141454,148944,6478,13704.47,Completed,,
141455,148945,35592,188043.87,Completed,,
141456,148946,2289,36655.98,Completed,,
141457,148947,14294,21219.62,Completed,,
141458,148948,25866,428680.14,Completed,,
141459,148949,40179,98451.18,Completed,,
141460,148950,26946,41605.76,Completed,,
141461,148951,44513,9995.06,Completed,,
141462,148952,47570,26214.16,Completed,,
141463,148953,16991,126697.05,Completed,,
141464,148954,32578,3120.71,Failed,,
141465,148955,39081,22617.44,Failed,,
141466,148956,14183,66164.49,Completed,,
141467,148957,45056,18214.56,Failed,,
141468,148958,17855,10140.84,Completed,,
141469,148959,48480,1620.04,Refunded,Not liked,2025-08-30 00:00:00
141470,148960,16031,35721.27,Completed,,
141471,148961,37091,62412.32,Failed,,
141472,148962,29441,142016.69,Completed,,
141473,148963,20526,46252.43,Failed,,
141474,148964,20477,108782.77,Completed,,
141475,148965,10623,475.53,Completed,,
141476,148966,21333,2397.05,Completed,,
141477,148967,44284,29088.18,Completed,,
141478,148968,34162,179907.05,Completed,,
141479,148969,22753,47886.39,Failed,,
141480,148970,8541,351463.48,Completed,,
141481,148971,25352,265565.74,Completed,,
141482,148972,2062,36659.84,Refunded,Wrong Item,2024-10-08 00:00:00
141483,148973,37276,1368.61,Refunded,Size issue,2024-11-25 00:00:00
141484,148974,21924,75358.73,Completed,,
141485,148976,32190,702.7,Failed,,
141486,148978,37475,65803.99,Completed,,
141487,148979,27302,3642.36,Completed,,
141488,148980,14970,76994.93,Completed,,
141489,148981,39338,268112.22,Completed,,
141490,148982,5604,24826.67,Completed,,
141491,148983,12318,188179.56,Completed,,
141492,148984,46594,17096.75,Completed,,
141493,148985,9017,29933.5,Completed,,
141494,148986,10416,21389.52,Completed,,
141495,148987,9558,260689.46,Completed,,
141496,148988,3425,7380.92,Completed,,
141497,148989,19364,101930.07,Completed,,
141498,148990,16735,58160.07,Completed,,
141499,148991,44811,47059.17,Failed,,
141500,148992,46809,67949.22,Completed,,
141501,148993,47513,648.46,Completed,,
141502,148994,15686,40361.04,Completed,,
141503,148995,21137,14128.97,Failed,,
141504,148996,26800,56598.91,Completed,,
141505,148997,44313,227193.32,Completed,,
141506,148998,3143,9194.93,Completed,,
141507,148999,14643,2422.68,Completed,,
141508,149000,28090,283703.82,Completed,,
141509,149001,23895,32292.2,Completed,,
141510,149002,18191,13617.91,Failed,,
141511,149003,39648,52673.22,Completed,,
141512,149004,7992,63876.82,Completed,,
141513,149005,36693,76318.62,Completed,,
141514,149006,3727,1199.52,Completed,,
141515,149007,43153,37119.05,Completed,,
141516,149008,30345,18650.42,Completed,,
141517,149009,1617,7752.26,Completed,,
141518,149010,24239,67343.31,Refunded,Not liked,2025-07-15 00:00:00
141519,149012,27774,134598.2,Completed,,
141520,149013,20233,12001.96,Completed,,
141521,149014,44281,132704.61,Completed,,
141522,149015,31058,3858.32,Completed,,
141523,149016,41425,414060.8,Refunded,Defective,2024-07-07 00:00:00
141524,149017,31312,101777.47,Completed,,
141525,149019,1484,321799.68,Completed,,
141526,149020,4582,47109.14,Completed,,
141527,149021,20495,9855.33,Refunded,Changed mind,2025-03-10 00:00:00
141528,149022,26386,29535.52,Completed,,
141529,149023,20605,34520.73,Failed,,
141530,149024,20032,18310.72,Completed,,
141531,149025,14751,10794.14,Completed,,
141532,149026,45565,29137.69,Completed,,
141533,149027,20093,4009.23,Failed,,
141534,149028,47181,12794.92,Failed,,
141535,149029,29996,12927.06,Completed,,
141536,149030,45370,374558.88,Completed,,
141537,149031,13643,3271.6,Completed,,
141538,149032,17630,398348.61,Completed,,
141539,149033,45823,12755.18,Completed,,
141540,149034,11069,8233.78,Completed,,
141541,149035,7736,2584.85,Completed,,
141542,149036,28903,38453.32,Completed,,
141543,149037,27893,22115.45,Completed,,
141544,149038,37759,5539.59,Completed,,
141545,149039,43872,273.38,Completed,,
141546,149040,13213,28025.34,Completed,,
141547,149041,6397,69154.27,Completed,,
141548,149042,38112,44569.2,Completed,,
141549,149043,7859,184942.42,Completed,,
141550,149044,48306,132272.12,Completed,,
141551,149045,36802,22151.19,Completed,,
141552,149046,10086,284803.51,Completed,,
141553,149048,48164,37776.43,Completed,,
141554,149049,1438,7545.0,Completed,,
141555,149050,41808,472802.74,Completed,,
141556,149051,17013,15949.9,Completed,,
141557,149052,8279,49363.16,Completed,,
141558,149053,14969,7992.74,Completed,,
141559,149054,31005,61123.68,Completed,,
141560,149055,2043,8538.85,Completed,,
141561,149056,38850,18499.59,Completed,,
141562,149057,4692,59890.53,Completed,,
141563,149058,48481,2896.12,Completed,,
141564,149059,34387,426917.39,Completed,,
141565,149060,44044,7751.74,Completed,,
141566,149061,11001,256515.41,Completed,,
141567,149062,8480,457030.65,Completed,,
141568,149063,22675,80100.87,Completed,,
141569,149064,19533,327916.44,Failed,,
141570,149065,15326,6930.3,Completed,,
141571,149066,20378,155644.98,Completed,,
141572,149067,29019,295997.96,Failed,,
141573,149068,16298,14978.67,Refunded,Size issue,2024-03-13 00:00:00
141574,149069,24344,376044.03,Completed,,
141575,149070,39028,949.14,Completed,,
141576,149071,8472,3061.62,Completed,,
141577,149072,25218,482097.52,Failed,,
141578,149074,19847,55569.93,Completed,,
141579,149075,16315,207426.16,Completed,,
141580,149076,5735,31548.69,Completed,,
141581,149077,12919,4500.3,Completed,,
141582,149078,38569,229589.4,Completed,,
141583,149079,45371,90203.85,Completed,,
141584,149080,30633,64177.51,Completed,,
141585,149081,46184,126012.57,Completed,,
141586,149082,37946,186545.92,Completed,,
141587,149083,40304,20891.97,Completed,,
141588,149084,29953,45603.27,Completed,,
141589,149085,34348,11001.18,Completed,,
141590,149086,16185,6033.64,Completed,,
141591,149087,17719,135299.46,Completed,,
141592,149089,3378,5873.54,Completed,,
141593,149090,19133,26057.97,Completed,,
141594,149091,36559,7179.03,Completed,,
141595,149092,9446,45642.33,Completed,,
141596,149093,16482,50193.0,Completed,,
141597,149094,37660,13039.54,Completed,,
141598,149095,7174,40504.92,Refunded,Not liked,2024-12-06 00:00:00
141599,149096,37426,196856.25,Completed,,
141600,149097,29885,21638.08,Completed,,
141601,149099,18688,3094.44,Completed,,
141602,149100,46530,17628.77,Failed,,
141603,149101,6712,1955.3,Completed,,
141604,149102,29457,268282.1,Completed,,
141605,149104,9422,21556.79,Completed,,
141606,149105,29675,115867.23,Completed,,
141607,149106,4871,77410.91,Refunded,Not liked,2024-05-13 00:00:00
141608,149107,1869,51033.28,Completed,,
141609,149109,5943,137086.68,Failed,,
141610,149110,13835,176962.21,Failed,,
141611,149111,17675,51353.74,Failed,,
141612,149112,2731,84625.89,Completed,,
141613,149113,8116,186514.61,Completed,,
141614,149114,13197,26177.5,Completed,,
141615,149115,46265,351077.35,Completed,,
141616,149116,468,18278.92,Completed,,
141617,149117,28095,79252.91,Completed,,
141618,149118,17056,33312.49,Completed,,
141619,149119,10372,8950.12,Completed,,
141620,149120,20951,143575.16,Completed,,
141621,149121,4985,24648.98,Completed,,
141622,149122,42986,26683.29,Completed,,
141623,149123,7993,74673.04,Completed,,
141624,149124,360,17367.45,Completed,,
141625,149125,10467,49896.36,Completed,,
141626,149126,7523,661.04,Completed,,
141627,149127,11492,7447.79,Completed,,
141628,149128,1928,27522.7,Completed,,
141629,149129,34267,11107.63,Completed,,
141630,149130,6321,8202.63,Completed,,
141631,149131,47526,14407.65,Completed,,
141632,149132,42271,141242.37,Completed,,
141633,149133,2530,16940.67,Completed,,
141634,149135,25477,66133.02,Completed,,
141635,149136,12690,11832.3,Completed,,
141636,149137,35254,97797.89,Completed,,
141637,149138,14477,120441.09,Completed,,
141638,149139,47326,27220.31,Completed,,
141639,149140,23642,9114.17,Completed,,
141640,149141,21776,146069.95,Completed,,
141641,149142,3148,317109.69,Completed,,
141642,149143,30798,9842.38,Completed,,
141643,149144,13233,57335.91,Completed,,
141644,149145,43343,24385.13,Completed,,
141645,149146,669,59494.36,Completed,,
141646,149147,7895,28402.22,Refunded,Changed mind,2024-07-13 00:00:00
141647,149149,28895,363284.64,Completed,,
141648,149150,37201,94179.78,Completed,,
141649,149151,48872,4153.28,Completed,,
141650,149152,45793,39787.14,Completed,,
141651,149154,11736,8275.18,Failed,,
141652,149155,43609,16487.87,Failed,,
141653,149156,8479,60394.17,Failed,,
141654,149157,13183,59872.67,Completed,,
141655,149158,29916,26577.96,Completed,,
141656,149159,19715,12707.88,Completed,,
141657,149160,21911,86384.23,Completed,,
141658,149161,26452,18935.3,Completed,,
141659,149162,33395,203634.06,Failed,,
141660,149163,37543,3779.68,Refunded,Changed mind,2026-02-23 00:00:00
141661,149164,20572,1700.82,Completed,,
141662,149165,31306,117872.34,Completed,,
141663,149166,31374,294.54,Completed,,
141664,149167,47191,10386.32,Completed,,
141665,149168,40348,129411.48,Completed,,
141666,149169,43803,130242.37,Completed,,
141667,149170,13019,537.74,Completed,,
141668,149171,13884,2322.46,Failed,,
141669,149173,39756,4194.58,Completed,,
141670,149174,47164,163006.86,Completed,,
141671,149175,21428,192453.51,Completed,,
141672,149176,20121,299157.86,Completed,,
141673,149177,43737,11070.82,Completed,,
141674,149178,38372,61235.61,Failed,,
141675,149179,31258,119052.31,Failed,,
141676,149180,30583,97217.95,Refunded,Not liked,2025-02-26 00:00:00
141677,149181,33939,174942.64,Completed,,
141678,149182,4889,5555.73,Failed,,
141679,149183,23942,31833.68,Completed,,
141680,149186,38941,85082.79,Completed,,
141681,149187,17986,163782.2,Completed,,
141682,149188,49423,3271.92,Completed,,
141683,149189,3218,155494.86,Completed,,
141684,149190,6170,11505.72,Completed,,
141685,149191,24535,53.71,Completed,,
141686,149192,23570,9827.03,Completed,,
141687,149193,42936,5486.46,Failed,,
141688,149194,4665,11386.75,Completed,,
141689,149195,16281,92914.76,Completed,,
141690,149196,42586,18466.74,Refunded,Defective,2025-07-08 00:00:00
141691,149197,19303,1517.58,Completed,,
141692,149200,41369,11138.9,Completed,,
141693,149202,24232,43569.93,Failed,,
141694,149204,1855,42019.62,Completed,,
141695,149205,1316,23937.59,Completed,,
141696,149206,49042,20434.31,Completed,,
141697,149207,13088,224547.69,Completed,,
141698,149208,3610,169713.82,Completed,,
141699,149209,41775,124865.45,Completed,,
141700,149210,37754,79390.03,Completed,,
141701,149211,24550,9427.74,Failed,,
141702,149212,2892,3979.65,Refunded,Wrong Item,2025-09-30 00:00:00
141703,149213,49536,74552.84,Completed,,
141704,149214,20782,24135.43,Completed,,
141705,149215,41151,5155.59,Refunded,Wrong Item,2024-12-15 00:00:00
141706,149216,29347,27501.47,Completed,,
141707,149218,11045,56992.39,Completed,,
141708,149219,1242,41726.66,Completed,,
141709,149220,24891,165338.83,Completed,,
141710,149221,18038,18320.12,Completed,,
141711,149222,12079,430418.51,Completed,,
141712,149223,47239,179026.82,Completed,,
141713,149224,14756,59341.41,Completed,,
141714,149225,48568,34853.74,Completed,,
141715,149226,28510,11171.99,Completed,,
141716,149227,27531,35366.24,Failed,,
141717,149228,12300,22426.3,Completed,,
141718,149229,11343,115319.12,Completed,,
141719,149230,21149,175250.79,Completed,,
141720,149231,39965,9512.69,Refunded,Size issue,2024-04-27 00:00:00
141721,149232,7703,12412.17,Completed,,
141722,149233,39875,38887.24,Completed,,
141723,149235,46501,123312.06,Completed,,
141724,149236,36636,66422.4,Completed,,
141725,149238,6399,463699.26,Completed,,
141726,149239,45314,190910.51,Failed,,
141727,149240,36593,26323.74,Refunded,Changed mind,2025-06-05 00:00:00
141728,149241,29996,49873.86,Completed,,
141729,149242,15567,126152.69,Completed,,
141730,149243,43497,11476.02,Completed,,
141731,149244,35110,15537.09,Failed,,
141732,149246,11322,326098.84,Completed,,
141733,149247,23911,43699.65,Completed,,
141734,149248,44491,46383.33,Completed,,
141735,149249,3957,60428.4,Completed,,
141736,149250,8192,12913.33,Completed,,
141737,149251,36441,12234.19,Completed,,
141738,149252,3809,41967.23,Completed,,
141739,149253,4640,18171.84,Completed,,
141740,149254,464,484394.71,Refunded,Wrong Item,2025-05-16 00:00:00
141741,149255,49921,271806.77,Completed,,
141742,149256,43502,44158.12,Completed,,
141743,149257,10191,2825.82,Completed,,
141744,149258,11323,80208.54,Completed,,
141745,149259,19632,80319.81,Completed,,
141746,149260,40869,56220.79,Completed,,
141747,149261,26973,34074.65,Completed,,
141748,149262,25071,86734.72,Completed,,
141749,149263,9692,210717.91,Completed,,
141750,149265,34652,203140.13,Completed,,
141751,149266,25684,15669.48,Completed,,
141752,149267,39422,139179.7,Completed,,
141753,149268,12306,166.1,Completed,,
141754,149269,621,5667.96,Refunded,Size issue,2024-10-29 00:00:00
141755,149270,30936,9313.18,Completed,,
141756,149271,4412,56730.77,Completed,,
141757,149272,12305,34696.74,Completed,,
141758,149273,39974,52129.06,Completed,,
141759,149274,19794,20728.12,Completed,,
141760,149275,31484,29887.16,Completed,,
141761,149276,11197,48369.11,Completed,,
141762,149277,2543,3221.62,Completed,,
141763,149278,39154,35188.46,Completed,,
141764,149279,1783,149862.0,Completed,,
141765,149280,29172,276363.71,Completed,,
141766,149281,24557,25177.62,Completed,,
141767,149282,23844,30911.19,Completed,,
141768,149283,20320,23380.52,Completed,,
141769,149284,10791,299340.99,Completed,,
141770,149285,48594,1711.9,Completed,,
141771,149286,28476,92274.91,Completed,,
141772,149287,49021,230028.28,Completed,,
141773,149288,7013,87473.32,Completed,,
141774,149289,12306,17810.35,Completed,,
141775,149290,15053,45275.16,Completed,,
141776,149291,49727,97878.08,Completed,,
